,Date,Name,Place,URL
486,dim. 07.11.2004,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2004/lauf/gurten
487,dim. 07.11.2004,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2004/lauf/wallisellen
488,sam. 06.11.2004,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2004/lauf/kyburg
489,ven. 31.12.2004,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2004/lauf/gippingen
490,dim. 12.12.2004,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2004/lauf/silvester
491,dim. 05.12.2004,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2004/lauf/steinhlzli
492,sam. 04.12.2004,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2004/lauf/escalade
493,sam. 04.12.2004,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2004/lauf/gossau
494,dim. 30.01.2005,Solidaritätslauf in Altdorf,Altdorf UR,http://services.datasport.com/2005/lauf/solidar
495,sam. 08.01.2005,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2005/zkb/zhneujahr
496,sam. 01.01.2005,"Neujahrsmarathon Zürich, Schlieren",Schlieren,http://services.datasport.com/2005/lauf/neujahrsmarathon/
497,sam. 26.02.2005,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2005/lauf/reuss
498,lun. 28.03.2005,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2005/lauf/blenio
499,sam. 26.03.2005,"GP Fricktal, Eiken",Eiken,http://services.datasport.com/2005/lauf/eiken
500,sam. 19.03.2005,Kerzerslauf,Kerzers,http://services.datasport.com/2005/lauf/kerzers
501,sam. 19.03.2005,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2005/zkb/maennedorf
502,sam. 05.03.2005,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2005/zkb/winterthur
503,sam. 30.04.2005,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2005/lauf/luzern
504,mer. 27.04.2005,BCN Tour Bevaix,Chézard-St-Martin,http://services.datasport.com/2005/lauf/tdcn/etape2
505,dim. 24.04.2005,"Wiedlisbacher Läufe, Wiedlisbach",Wiedlisbach,http://services.datasport.com/2005/waffenlauf/wiedlisbacher
506,sam. 23.04.2005,20km de Lausanne,Lausanne,http://services.datasport.com/2005/lauf/km20
507,sam. 23.04.2005,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2005/lauf/kehrsatz
508,mer. 20.04.2005,BCN Tour Couvet,Colombier NE,http://services.datasport.com/2005/lauf/tdcn/etape1
509,sam. 16.04.2005,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2005/zkb/gpduebendorf
510,sam. 16.04.2005,"Rotseelauf, Ebikon",Ebikon,http://services.datasport.com/2005/lauf/rotsee
511,sam. 09.04.2005,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2005/lauf/baden
512,dim. 03.04.2005,"Zürich Marathon, Teamrun und Cityrun",Zürich,http://services.datasport.com/2005/lauf/zuerich
513,sam. 28.05.2005,"Course des 2 Bains, Saillon/Ovronnaz",Saillon,http://services.datasport.com/2005/lauf/2bains
514,sam. 28.05.2005,Lenzburger Lauf,Lenzburg,http://services.datasport.com/2005/lauf/lburger
515,mer. 25.05.2005,BCN Tour Neuchâtel,Neuchâtel,http://services.datasport.com/2005/lauf/tdcn/etape6
516,sam. 21.05.2005,Zumiker-Lauf,Zumikon,http://services.datasport.com/2005/zkb/zumiker
517,sam. 21.05.2005,Fläckelauf Beromünster,Beromünster,http://services.datasport.com/2005/lauf/flaeckelauf
518,mer. 18.05.2005,BCN Tour Les Verrières,Couvet,http://services.datasport.com/2005/lauf/tdcn/etape5
519,sam. 14.05.2005,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2005/lauf/wohlen
520,mer. 11.05.2005,BCN Tour Cully,La Chaux-de-Fonds,http://services.datasport.com/2005/lauf/tdcn/etape4
521,jeu. 05.05.2005,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2005/zkb/flughafen
522,mer. 04.05.2005,BCN Tour La Chaux-de-Fonds,Les Ponts-de-Martel,http://services.datasport.com/2005/lauf/tdcn/etape3
523,dim. 01.05.2005,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2005/lauf/sihltaler
524,dim. 26.06.2005,"Aletsch-Halbmarathon, Bettmeralp",Bettmeralp,http://services.datasport.com/2005/lauf/gletscherlauf
525,dim. 26.06.2005,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2005/lauf/montreux
526,sam. 25.06.2005,"Graubünden Marathon/Walking, Lenzerheide",Lenzerheide/Lai,http://services.datasport.com/2005/lauf/grmarathon
527,sam. 25.06.2005,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2005/lauf/sempach
528,sam. 18.06.2005,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2005/zkb/wyland
529,ven. 17.06.2005,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2005/lauf/biel
530,dim. 12.06.2005,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2005/lauf/frauenlauf
531,dim. 12.06.2005,"Innerschweizer Nordic Walking-Event, Küssnacht a. Rigi",Küssnacht am Rigi,http://services.datasport.com/2005/lauf/innerschweiz
532,ven. 03.06.2005,Churer Lauf Parade,Chur,http://services.datasport.com/2005/lauf/chur
533,ven. 22.07.2005,"Aegeriseelauf, Oberägeri",Oberägeri,http://services.datasport.com/2005/lauf/aegeri
534,sam. 09.07.2005,"Engelbergertal Trophy, Engelberg",Engelberg,http://services.datasport.com/2005/diverse/trophy
535,sam. 02.07.2005,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2005/lauf/zermattmarathon
536,mer. 31.08.2005,Tour du Pays de Vaud etape 3 - L’Isle,La Sarraz,http://services.datasport.com/2005/lauf/tdpv/etape5
537,dim. 28.08.2005,Basel City Marathon,Basel,http://services.datasport.com/2005/lauf/baselcitymarathon
538,dim. 28.08.2005,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2005/lauf/thunstadt
539,dim. 28.08.2005,"Engadiner Sommerlauf, Samedan",Bever,http://services.datasport.com/2005/lauf/engadin
540,dim. 28.08.2005,Alpenmarathon / Marathon des Alpages,Anzère,http://services.datasport.com/2005/lauf/maraalp/
541,dim. 28.08.2005,"Rheinfall-Lauf, Neuhausen",Neuhausen am Rheinfall,http://services.datasport.com/2005/lauf/rheinfall
542,sam. 27.08.2005,Frauenfelder Stadtlauf,Frauenfeld,http://services.datasport.com/2005/lauf/frauenfeld
543,sam. 27.08.2005,Herbstlauf Muri AG,Muri AG,http://services.datasport.com/2005/lauf/herbstlauf
544,sam. 27.08.2005,"Rund um den Bielersee, RUBI",Biel/Bienne,http://services.datasport.com/2005/lauf/rubi
545,mer. 24.08.2005,Tour du Pays de Vaud etape 2 - Le Mont sur Lausanne,Yverdon-les-Bains,http://services.datasport.com/2005/lauf/tdpv/lemont/
546,dim. 21.08.2005,"Internationaler Matterhornlauf, Zermatt",Zermatt,http://services.datasport.com/2005/lauf/matterhorn
547,sam. 20.08.2005,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2005/tri/inferno
548,ven. 19.08.2005,"Défi Val-de-Travers, Couvet",Couvet,http://services.datasport.com/2005/lauf/defi
549,mer. 17.08.2005,Tour du Pays de Vaud etape 1 - Payerne,Payerne,http://services.datasport.com/2005/lauf/tdpv/payerne
550,dim. 14.08.2005,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2005/lauf/zinal
551,sam. 13.08.2005,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2005/lauf/muensingen
552,dim. 07.08.2005,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2005/lauf/thyon
553,dim. 25.09.2005,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2005/zkb/pfaeffiker
554,dim. 25.09.2005,"Züri walkt, Zürich",Zürich,http://services.datasport.com/2005/lauf/zueriwalkt
555,dim. 25.09.2005,"Engadin Walking Day, Pontresina",Pontresina,http://services.datasport.com/2005/lauf/ewalk/
556,sam. 24.09.2005,"SM 10km Strasse, Biel",Biel/Bienne,http://services.datasport.com/2005/lauf/smbiel
557,sam. 24.09.2005,A travers Carouge - Run to Run,Carouge GE,http://services.datasport.com/2005/lauf/carouge
558,dim. 18.09.2005,"Course en fôret, Romont",Romont FR,http://services.datasport.com/2005/lauf/romont
559,sam. 17.09.2005,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2005/lauf/Greifenseelauf
560,sam. 17.09.2005,St. Galler Altstadtlauf,St. Gallen,http://services.datasport.com/2005/lauf/gallen
561,ven. 16.09.2005,Tour du Pays de Vaud etape 5 - Cully,Yens,http://services.datasport.com/2005/lauf/tdpv-printanier/etape4
562,dim. 11.09.2005,Sommer-Gommerlauf,Münster VS,http://services.datasport.com/2005/lauf/gommer
563,sam. 10.09.2005,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2005/lauf/jungfrau
564,sam. 10.09.2005,Altstätter Städtlilauf,Altstätten SG,http://services.datasport.com/2005/lauf/altstaeter
565,sam. 10.09.2005,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2005/lauf/burgdorf
566,sam. 10.09.2005,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2005/zkb/affoltern
567,ven. 09.09.2005,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2005/lauf/jmprolog
568,mer. 07.09.2005,Tour du Pays de Vaud etape 4 - Chavornay,Chavornay,http://services.datasport.com/2005/lauf/tdpv/chavornay
569,dim. 04.09.2005,"Panoramalauf, Richterswil",Richterswil,http://services.datasport.com/2005/zkb/panorama
570,dim. 04.09.2005,"Glarner Grenzlauf, Netstal",Netstal,http://services.datasport.com/2005/lauf/grenzlauf
571,sam. 29.10.2005,Basler Marathon-Tage,Basel,http://services.datasport.com/2005/lauf/bamar
572,dim. 23.10.2005,Lausanne Marathon,Lausanne,http://services.datasport.com/2005/lauf/lamara
573,sam. 22.10.2005,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/2005/zkb/uetliberg
574,dim. 16.10.2005,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2005/lauf/brienzer
575,sam. 15.10.2005,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2005/lauf/hallwil
576,dim. 09.10.2005,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2005/lauf/schloss
577,dim. 02.10.2005,Morat-Fribourg,Murten,http://services.datasport.com/2005/lauf/morat
578,dim. 02.10.2005,Neeracher Kinder- und Jugendlauf,Neerach,http://services.datasport.com/2005/lauf/neerach
579,dim. 27.11.2005,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2005/lauf/bielercross
580,sam. 26.11.2005,Basler Stadtlauf,Basel,http://services.datasport.com/2005/lauf/basel
581,dim. 20.11.2005,Frauenfelder,Frauenfeld,http://services.datasport.com/2005/waffenlauf/frauenfelder
582,sam. 19.11.2005,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2005/lauf/corrida
583,sam. 19.11.2005,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2005/lauf/langenthal
584,sam. 19.11.2005,"Dérupe Vercorin, Vercorin",Vercorin,http://services.datasport.com/2005/lauf/derupe
585,dim. 13.11.2005,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2005/lauf/tenero
586,sam. 12.11.2005,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2005/lauf/glarus
587,sam. 12.11.2005,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2005/lauf/kyburg
588,dim. 06.11.2005,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2005/lauf/wallisellen
589,dim. 06.11.2005,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2005/lauf/gurten
590,sam. 31.12.2005,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2005/lauf/gippingen
591,dim. 11.12.2005,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2005/lauf/silvester
592,sam. 10.12.2005,Course Titzé de noël Sion,Sion,http://services.datasport.com/2005/lauf/sion
593,dim. 04.12.2005,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2005/lauf/steinhlzli
594,sam. 03.12.2005,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2005/lauf/escalade
595,sam. 03.12.2005,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2005/lauf/gossau
596,sam. 14.01.2006,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2006/zkb/zhneujahr
597,sam. 07.01.2006,"Swiss Snow Walk & Run, Arosa",Arosa,http://services.datasport.com/2006/lauf/arosa
598,dim. 01.01.2006,"Neujahrsmarathon Zürich, Schlieren",Schlieren,http://services.datasport.com/2006/lauf/neujahrsmarathon/
599,sam. 25.02.2006,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2006/lauf/reuss
600,dim. 12.02.2006,Snow-Nordic-Walking Day Einsiedeln,Einsiedeln,http://services.datasport.com/2006/lauf/snowwalk
601,dim. 12.02.2006,Cross Challenge Benken,Benken ZH,http://services.datasport.com/2006/lauf/benken
602,sam. 25.03.2006,Zumiker-Lauf,Zumikon,http://services.datasport.com/2006/zkb/zumiker
603,sam. 25.03.2006,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2006/lauf/baden
604,sam. 18.03.2006,Kerzerslauf,Kerzers,http://services.datasport.com/2006/lauf/kerzers
605,sam. 18.03.2006,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2006/zkb/maennedorf
606,dim. 05.03.2006,"Championnat Suisse de Cross-Country,Genf",Genève,http://services.datasport.com/2006/lauf/onex
607,sam. 04.03.2006,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2006/zkb/winterthur
608,dim. 30.04.2006,"Wiedlisbacher Läufe, Wiedlisbach",Wiedlisbach,http://services.datasport.com/2006/waffenlauf/wiedlisbacher
609,sam. 29.04.2006,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2006/lauf/luzern
610,sam. 29.04.2006,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2006/lauf/kehrsatz
611,mer. 26.04.2006,BCN Tour Boudry,Colombier NE,http://services.datasport.com/2006/lauf/tdcn/etape1
612,sam. 22.04.2006,20km de Lausanne,Lausanne,http://services.datasport.com/2006/lauf/km20
613,lun. 17.04.2006,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2006/lauf/blenio
614,sam. 15.04.2006,"GP Fricktal, Eiken",Eiken,http://services.datasport.com/2006/lauf/eiken
615,dim. 09.04.2006,"Zürich Marathon, Teamrun und Cityrun",Zürich,http://services.datasport.com/2006/lauf/zuerich
616,sam. 01.04.2006,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2006/zkb/gpduebendorf
617,sam. 01.04.2006,"Christmas Midnight Run, Lausanne",Lausanne,http://services.datasport.com/2006/lauf/midnight
618,sam. 01.04.2006,"Rotseelauf, Ebikon",Ebikon,http://services.datasport.com/2006/lauf/rotsee
619,sam. 01.04.2006,Birslauf Basel,Basel,http://services.datasport.com/2006/lauf/birslauffr
620,mer. 31.05.2006,BCN Tour Neuchâtel,Neuchâtel,http://services.datasport.com/2006/lauf/tdcn/etape6
621,sam. 27.05.2006,Lenzburger Lauf,Lenzburg,http://services.datasport.com/2006/lauf/lburger
622,jeu. 25.05.2006,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2006/zkb/flughafen
623,mer. 24.05.2006,BCN Tour La Chaux-de-Fonds,Couvet,http://services.datasport.com/2006/lauf/tdcn/etape5
624,sam. 20.05.2006,Fläckelauf Beromünster,Beromünster,http://services.datasport.com/2006/lauf/flaeckelauf
625,mer. 17.05.2006,BCN Tour Couvet,La Chaux-de-Fonds,http://services.datasport.com/2006/lauf/tdcn/etape4
626,mer. 10.05.2006,BCN Tour Chézard,Les Ponts-de-Martel,http://services.datasport.com/2006/lauf/tdcn/etape3
627,mer. 03.05.2006,BCN Tour Corcelles,Chézard-St-Martin,http://services.datasport.com/2006/lauf/tdcn/etape2
628,lun. 01.05.2006,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2006/lauf/sihltaler
629,ven. 30.06.2006,"Derendinger Abendlauf, Derendingen",Derendingen,http://services.datasport.com/2006/lauf/derendingen
630,dim. 25.06.2006,"Aletsch-Halbmarathon, Bettmeralp",Bettmeralp,http://services.datasport.com/2006/lauf/gletscherlauf
631,dim. 25.06.2006,"Innerschweizer Nordic Walking-Event, Küssnacht a. Rigi",Küssnacht am Rigi,http://services.datasport.com/2006/lauf/innerschweiz
632,dim. 25.06.2006,"Engelbergertal Trophy, Engelberg",Engelberg,http://services.datasport.com/2006/diverse/trophy
633,dim. 25.06.2006,"Murilauf, Muri b. Bern",Muri b. Bern,http://services.datasport.com/2006/lauf/murilauf
634,dim. 25.06.2006,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2006/lauf/montreux
635,sam. 24.06.2006,"Graubünden Marathon/Walking, Lenzerheide",Lenzerheide/Lai,http://services.datasport.com/2006/lauf/grmarathon
636,sam. 17.06.2006,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2006/zkb/wyland
637,mar. 13.06.2006,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2006/lauf/toess
638,dim. 11.06.2006,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2006/lauf/frauenlauf
639,ven. 09.06.2006,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2006/lauf/biel
640,ven. 09.06.2006,Churer Lauf Parade,Chur,http://services.datasport.com/2006/lauf/chur
641,sam. 03.06.2006,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2006/lauf/wohlen
642,ven. 21.07.2006,"Aegeriseelauf, Oberägeri",Oberägeri,http://services.datasport.com/2006/lauf/aegeri
643,sam. 08.07.2006,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2006/lauf/zermattmarathon
644,sam. 01.07.2006,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2006/lauf/sempach
645,mer. 30.08.2006,Tour du Pays de Vaud etape 3 - Aubonne,Champvent,http://services.datasport.com/2006/lauf/tdpv/aubonne/
646,dim. 27.08.2006,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2006/lauf/thunstadt
647,dim. 27.08.2006,"Engadiner Sommerlauf, Samedan",Bever,http://services.datasport.com/2006/lauf/engadin
648,dim. 27.08.2006,"Rheinfall-Lauf, Neuhausen",Neuhausen am Rheinfall,http://services.datasport.com/2006/lauf/rheinfall
649,dim. 27.08.2006,Alpenmarathon / Marathon des Alpages,Anzère,http://services.datasport.com/2006/lauf/maraalp/
650,sam. 26.08.2006,Frauenfelder Stadtlauf,Frauenfeld,http://services.datasport.com/2006/lauf/frauenfeld
651,sam. 26.08.2006,Herbstlauf Muri AG,Muri AG,http://services.datasport.com/2006/lauf/herbstlauf
652,sam. 26.08.2006,"Rund um den Bielersee, RUBI",Biel/Bienne,http://services.datasport.com/2006/lauf/rubi
653,sam. 26.08.2006,"Birslauf (Herbst), Basel",Basel,http://services.datasport.com/2006/lauf/birslaufhe
654,ven. 25.08.2006,"Défi Val-de-Travers, Couvet",Couvet,http://services.datasport.com/2006/lauf/defi
655,mer. 23.08.2006,Tour du Pays de Vaud etape 2 - Payerne,Payerne,http://services.datasport.com/2006/lauf/tdpv/payerne
656,sam. 19.08.2006,"Internationaler Matterhornlauf, Zermatt",Zermatt,http://services.datasport.com/2006/lauf/matterhorn
657,sam. 19.08.2006,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2006/tri/inferno
658,mer. 16.08.2006,Tour du Pays de Vaud etape 1 - Le Mont sur Lausanne,Yverdon-les-Bains,http://services.datasport.com/2006/lauf/tdpv/lemont/
659,dim. 13.08.2006,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2006/lauf/zinal
660,sam. 12.08.2006,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2006/lauf/muensingen
661,dim. 06.08.2006,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2006/lauf/thyon
662,sam. 30.09.2006,Morat-Fribourg,Murten,http://services.datasport.com/2006/lauf/morat
663,dim. 24.09.2006,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2006/zkb/pfaeffiker
664,dim. 24.09.2006,"Züri walkt, Zürich",Zürich,http://services.datasport.com/2006/lauf/zueriwalkt
665,dim. 24.09.2006,Neeracher Kinder- und Jugendlauf,Neerach,http://services.datasport.com/2006/lauf/neerach
666,dim. 24.09.2006,"Course des 2 Bains, Saillon/Ovronnaz",Saillon,http://services.datasport.com/2006/lauf/2bains
667,sam. 23.09.2006,"WMRA World Masters Mountain Running Championships, Saillon",Saillon,http://services.datasport.com/2006/lauf/2bainswm
668,sam. 23.09.2006,A travers Carouge - Run to Run,Carouge GE,http://services.datasport.com/2006/lauf/carouge
669,sam. 23.09.2006,St. Galler Altstadtlauf,St. Gallen,http://services.datasport.com/2006/lauf/gallen
670,sam. 23.09.2006,"Schweizer Meisterschaften 10 km Strasse u Interlinth Marathon, Benken",Benken ZH,http://services.datasport.com/2006/lauf/smbenken
671,sam. 23.09.2006,"Engadin Walking Day, Pontresina",Pontresina,http://services.datasport.com/2006/lauf/ewalk/
672,sam. 16.09.2006,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2006/lauf/Greifenseelauf
673,mer. 13.09.2006,Tour du Pays de Vaud etape 5 - L’Isle,La Sarraz,http://services.datasport.com/2006/lauf/tdpv/etape5
674,sam. 09.09.2006,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2006/lauf/jungfrau
675,sam. 09.09.2006,Altstätter Städtlilauf,Altstätten SG,http://services.datasport.com/2006/lauf/altstaeter
676,sam. 09.09.2006,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2006/zkb/affoltern
677,sam. 09.09.2006,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2006/lauf/burgdorf
678,ven. 08.09.2006,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2006/lauf/jmprolog
679,mar. 05.09.2006,Tour du Pays de Vaud etape 4 - Chavornay,Chavornay,http://services.datasport.com/2006/lauf/tdpv/chavornay
680,dim. 03.09.2006,Basel City Marathon,Basel,http://services.datasport.com/2006/lauf/baselcitymarathon
681,dim. 03.09.2006,"Panoramalauf, Richterswil",Richterswil,http://services.datasport.com/2006/zkb/panorama
682,dim. 03.09.2006,"Glarner Grenzlauf, Netstal",Netstal,http://services.datasport.com/2006/lauf/grenzlauf
683,sam. 28.10.2006,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2006/lauf/glarus
684,sam. 28.10.2006,Basler Marathon-Tage,Basel,http://services.datasport.com/2006/lauf/bamar
685,dim. 22.10.2006,Lausanne Marathon,Lausanne,http://services.datasport.com/2006/lauf/lamara
686,sam. 21.10.2006,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/2006/zkb/uetliberg
687,dim. 15.10.2006,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2006/lauf/brienzer
688,sam. 14.10.2006,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2006/lauf/hallwil
689,dim. 08.10.2006,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2006/lauf/schloss
690,sam. 07.10.2006,Geländelauf Attiswil,Attiswil,http://services.datasport.com/2006/lauf/attiswil
691,sam. 30.09.2006,Morat-Fribourg,Murten,http://services.datasport.com/2006/lauf/morat
692,dim. 26.11.2006,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2006/lauf/bielercross
693,sam. 25.11.2006,Basler Stadtlauf,Basel,http://services.datasport.com/2006/lauf/basel
694,dim. 19.11.2006,Frauenfelder,Frauenfeld,http://services.datasport.com/2006/waffenlauf/frauenfelder
695,sam. 18.11.2006,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2006/lauf/corrida
696,sam. 18.11.2006,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2006/lauf/langenthal
697,dim. 12.11.2006,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2006/lauf/tenero
698,sam. 11.11.2006,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2006/lauf/kyburg
699,dim. 05.11.2006,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2006/lauf/wallisellen
700,dim. 05.11.2006,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2006/lauf/gurten
701,dim. 31.12.2006,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2006/lauf/gippingen
702,dim. 17.12.2006,"Grand Prix Craft, Neuchâtel",Neuchâtel,http://services.datasport.com/2006/lauf/corrne
703,dim. 10.12.2006,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2006/lauf/silvester
704,sam. 09.12.2006,Course Titzé de noël Sion,Sion,http://services.datasport.com/2006/lauf/sion
705,dim. 03.12.2006,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2006/lauf/steinhlzli
706,sam. 02.12.2006,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2006/lauf/escalade
707,sam. 02.12.2006,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2006/lauf/gossau
708,sam. 13.01.2007,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2007/zkb/zhneujahr
709,sam. 06.01.2007,"Swiss Snow Walk & Run, Arosa",Arosa,http://services.datasport.com/2007/lauf/arosa
710,lun. 01.01.2007,"Neujahrsmarathon Zürich, Schlieren",Schlieren,http://services.datasport.com/2007/lauf/neujahrsmarathon/
711,sam. 17.02.2007,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2007/lauf/reuss
712,dim. 25.03.2007,"Sihlcity Kidsmarathon, Zürich",Zürich,http://services.datasport.com/2007/lauf/kidsmarathon
713,sam. 24.03.2007,Zumiker-Lauf,Zumikon,http://services.datasport.com/2007/zkb/zumiker
714,sam. 24.03.2007,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2007/lauf/baden
715,sam. 24.03.2007,Birslauf Basel,Basel,http://services.datasport.com/2007/lauf/birslauffr
716,sam. 17.03.2007,Kerzerslauf,Kerzers,http://services.datasport.com/2007/lauf/kerzers
717,sam. 17.03.2007,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2007/zkb/maennedorf
718,ven. 09.03.2007,"Tower-Running, Basel",Basel,http://services.datasport.com/2007/lauf/tower
719,sam. 03.03.2007,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2007/zkb/winterthur
720,dim. 29.04.2007,"Wiedlisbacher Läufe, Wiedlisbach",Wiedlisbach,http://services.datasport.com/2007/waffenlauf/wiedlisbacher
721,sam. 28.04.2007,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2007/lauf/luzern
722,sam. 28.04.2007,20km de Lausanne,Lausanne,http://services.datasport.com/2007/lauf/km20
